,gbifKey
2137,4053254
2138,4054887
2139,4129708
2140,4150631
2141,4190333
2142,4894053
2143,4922031
2144,4932841
2145,4933938
2146,5273006
2147,5280698
2148,5280883
2149,5280962
2150,5283764
2151,5286191
2152,5293604
2153,5303080
2154,5305248
2155,5307082
2156,5310351
2157,5313573
2158,5314709
2159,5315938
2160,5317073
2161,5317426
2162,5327030
2163,5329847
2164,5330319
2165,5340751
2166,5369483
2167,5383196
2168,5532304
2169,5532839
2170,5544136
2171,5544571
2172,5557764
2173,5572703
2174,5604278
2175,5648385
2176,5648508
2177,5685586
2178,6136467
2179,7265565
2180,7299714
2181,7301163
2182,7324437
2183,7354808
2184,7373613
2185,7482453
2186,7555097
2187,7577626
2188,7606259
2189,7613606
2190,7709229
2191,7811337
2192,7936753
2193,7962173
2194,8046164
2195,8060638
2196,8201397
2197,8284898
2198,8308719
2199,8341709
2200,8411545
2201,8919077
2202,9498251
2203,10691976
2204,10708044
2205,10931238
2206,11092169
2207,11147935
2208,8752
2209,2643015
2210,2663051
2211,2670299
2212,2678464
2213,2682656
2214,2688613
2215,2706834
2216,2736467
2217,2760127
2218,2763933
2219,2785562
2220,2803460
2221,2806928
2222,2812653
2223,2815750
2224,2844117
2225,2868323
2226,2883423
2227,2891918
2228,2895730
2229,2905921
2230,2911173
2231,2915246
2232,2915783
2233,2917253
2234,2922136
2235,2924684
2236,2928581
2237,2941424
2238,2941575
2239,2950841
2240,2954037
2241,2967545
2242,2973099
2243,2974376
2244,3054399
2245,3081559
2246,3086250
2247,3092199
2248,3107661
2249,3138524
2250,3152775
2251,3152776
2252,3156300
2253,3169756
2254,3182994
2255,3189689
2256,3231355
2257,3568541
2258,3575136
2259,3575833
2260,3578664
2261,3587020
2262,3606315
2263,3608840
2264,3658943
2265,3659935
2266,3684332
2267,3729585
2268,3751429
2269,3777083
2270,3782336
2271,3800714
2272,3848200
2273,3850193
2274,3891366
2275,3891892
2276,3902238
2277,3903674
2278,4015434
2279,4019503
2280,4025369
2281,4028963
2282,4031909
2283,4054093
2284,4070923
2285,4097204
2286,4097404
2287,4100123
2288,4157864
2289,4172033
2290,4175920
2291,4177889
2292,4179301
2293,4191183
2294,4257786
2295,4912243
2296,5290200
2297,5294242
2298,5301491
2299,5301780
2300,5304435
2301,5305569
2302,5306965
2303,5317771
2304,5324447
2305,5328479
2306,5329671
2307,5340312
2308,5386813
2309,5419627
2310,5523813
2311,5537085
2312,5541059
2313,5549876
2314,5567224
2315,5570376
2316,5571499
2317,5577189
2318,5578355
2319,5578395
2320,5589036
2321,5597517
2322,5607217
2323,5635985
2324,5636046
2325,5823173
2326,6370562
2327,6550364
2328,7276505
2329,7296589
2330,7296877
2331,7298687
2332,7318891
2333,7333737
2334,7546297
2335,7551296
2336,7667465
2337,7678086
2338,7777217
2339,7923069
2340,8029220
2341,8047856
2342,8050146
2343,8057809
2344,8080811
2345,8174291
2346,8179402
2347,8180029
2348,8586144
2349,8641250
2350,9097080
2351,9159060
2352,10975421
2353,10989259
2354,11223409
2355,2267
2356,2644890
2357,2650243
2358,2665320
2359,2677732
2360,2681430
2361,2682654
2362,2688890
2363,2702782
2364,2703466
2365,2708827
2366,2713608
2367,2722145
2368,2727294
2369,2736660
2370,2739596
2371,2796738
2372,2797760
2373,2803342
2374,2803351
2375,2811700
2376,2813129
2377,2838709
2378,2842814
2379,2887698
2380,2887992
2381,2891815
2382,2893223
2383,2895553
2384,2909205
2385,2942877
2386,2963217
2387,2968842
2388,2976740
2389,3036797
2390,3055190
2391,3082184
2392,3082849
2393,3084949
2394,3118616
2395,3120713
2396,3153340
2397,3153582
2398,3154327
2399,3158316
2400,3172561
2401,3180018
2402,3184109
2403,3229291
2404,3573319
2405,3575482
2406,3598273
2407,3623139
2408,3625297
2409,3644652
2410,3659365
2411,3659678
2412,3660239
2413,3682381
2414,3682404
2415,3684309
2416,3700384
2417,3726008
2418,3743583
2419,3766437
2420,3850735
2421,3851454
2422,3860644
2423,3863819
2424,3867539
2425,4016480
2426,4020051
2427,4020141
2428,4020569
2429,4031732
2430,4040146
2431,4049567
2432,4070002
2433,4081612
2434,4093953
2435,4115961
2436,4154082
2437,4184313
2438,4184922
2439,4196743
2440,4257631
2441,4258009
2442,4934842
2443,5278213
2444,5291191
2445,5293327
2446,5301925
2447,5316788
2448,5333077
2449,5335019
2450,5339660
2451,5340261
2452,5350276
2453,5359848
2454,5377852
2455,5378650
2456,5391074
2457,5414194
2458,5530184
2459,5533150
2460,5564971
2461,5567106
2462,5571459
2463,5571885
2464,5577390
2465,5608434
2466,5661531
2467,5792384
2468,5792631
2469,5836220
2470,7225727
2471,7304368
2472,7309242
2473,7315497
2474,7326618
2475,7329993
2476,7474624
2477,7477460
2478,7481745
2479,7510654
2480,7528573
2481,7567003
2482,7597249
2483,7710836
2484,7736632
2485,7766146
2486,7841288
2487,7876185
2488,7892944
2489,7905437
2490,8113945
2491,8122271
2492,8145557
2493,8152380
2494,8189127
2495,8267419
2496,8304283
2497,8320507
2498,8380442
2499,8409871
2500,8416658
2501,8682983
2502,9015395
2503,9314087
2504,9523421
2505,9571923
2506,10040445
2507,10836319
2508,10868503
2509,11154936
2510,2656043
2511,2669947
2512,2677840
2513,2680467
2514,2682261
2515,2713471
2516,2753618
2517,2756739
2518,2759009
2519,2761389
2520,2762163
2521,2790016
2522,2811142
2523,2813088
2524,2813099
2525,2856358
2526,2874550
2527,2891804
2528,2892071
2529,2894052
2530,2900379
2531,2901386
2532,2905695
2533,2927058
2534,2941409
2535,3039431
2536,3081907
2537,3100751
2538,3152268
2539,3156199
2540,3172264
2541,3172515
2542,3173031
2543,3183457
2544,3183607
2545,3588720
2546,3589946
2547,3598727
2548,3600584
2549,3600619
2550,3605477
2551,3620220
2552,3631162
2553,3658108
2554,3669247
2555,3678009
2556,3701891
2557,3720021
2558,3743191
2559,3822421
2560,3824027
2561,3861711
2562,3888798
2563,3992109
2564,4012649
2565,4017488
2566,4017679
2567,4027047
2568,4031850
2569,4047312
2570,4047917
2571,4069844
2572,4081163
2573,4087493
2574,4097452
2575,4101948
2576,4115399
2577,4120947
2578,4156581
2579,4165433
2580,4167306
2581,4170230
2582,4170463
2583,4172042
2584,4174667
2585,4178998
2586,4187109
2587,4191359
2588,4196946
2589,4894218
2590,4931785
2591,5283899
2592,5295359
2593,5317538
2594,5323114
2595,5328148
2596,5328738
2597,5338207
2598,5372018
2599,5372459
2600,5391861
2601,5407339
2602,5415476
2603,5418913
2604,5419184
2605,5419646
2606,5421126
2607,5524247
2608,5529476
2609,5544557
2610,5548741
2611,5564908
2612,5570171
2613,5570177
2614,5599212
2615,5613785
2616,5643178
2617,5650004
2618,5651115
2619,5669130
2620,5685618
2621,5685718
2622,5792643
2623,6069770
2624,6135804
2625,6316218
2626,7227938
2627,7265382
2628,7308640
2629,7315612
2630,7333866
2631,7348567
2632,7416874
2633,7427824
2634,7453089
2635,7459973
2636,7479650
2637,7557580
2638,7633955
2639,7646965
2640,7728903
2641,7763451
2642,7776676
2643,7800247
2644,7924266
2645,8023551
2646,8112093
2647,8185162
2648,8312982
2649,8334886
2650,8368501
2651,8390095
2652,8635798
2653,8781946
2654,9041937
2655,9315748
2656,9439007
2657,10356062
2658,10694338
2659,10886069
2660,10927217
2661,11593609
2662,3737
2663,2666845
2664,2678284
2665,2689486
2666,2689568
2667,2709914
2668,2763379
2669,2764957
2670,2789413
2671,2815690
2672,2815816
2673,2818197
2674,2842965
2675,2843445
2676,2845231
2677,2868568
2678,2892406
2679,2895370
2680,2895376
2681,2899742
2682,2901651
2683,2917333
2684,2918432
2685,2918871
2686,2919883
2687,2928551
2688,2951380
2689,2953287
2690,3037243
2691,3037571
2692,3037900
2693,3069199
2694,3098951
2695,3140231
2696,3152114
2697,3152514
2698,3152950
2699,3154210
2700,3154918
2701,3176253
2702,3176357
2703,3182031
2704,3182489
2705,3598705
2706,3643554
2707,3644871
2708,3646071
2709,3679276
2710,3699025
2711,3714267
2712,3723149
2713,3726577
2714,3749732
2715,3780506
2716,3781819
2717,3798369
2718,3817936
2719,3832903
2720,3858522
2721,3861880
2722,3881981
2723,3932505
2724,3984331
2725,4012330
2726,4031592
2727,4032237
2728,4045575
2729,4068864
2730,4096495
2731,4097021
2732,4099489
2733,4135984
2734,4158880
2735,4160313
2736,4168016
2737,4180274
2738,4185572
2739,4185927
2740,4188110
2741,4191172
2742,4204552
2743,4886452
2744,5272770
2745,5294147
2746,5307129
2747,5308561
2748,5313055
2749,5316836
2750,5316994
2751,5317203
2752,5322949
2753,5331163
2754,5334455
2755,5357190
2756,5381290
2757,5382086
2758,5534111
2759,5534308
2760,5535830
2761,5573401
2762,5597580
2763,5644333
2764,5654897
2765,5656964
2766,5681136
2767,6070112
2768,6414479
2769,7148557
2770,7160054
2771,7160269
2772,7222684
2773,7265065
2774,7286192
2775,7291011
2776,7293481
2777,7294776
2778,7402045
2779,7462134
2780,7496555
2781,7521758
2782,7569643
2783,7658772
2784,7737964
2785,7750837
2786,7814192
2787,7863631
2788,7902721
2789,7941255
2790,7971050
2791,7972477
2792,7972524
2793,8003495
2794,8032626
2795,8125664
2796,8145403
2797,8157748
2798,8218259
2799,8226212
2800,8264436
2801,8332947
2802,8338116
2803,8591885
2804,9353759
2805,11020625
2806,11779076
2807,2644882
2808,2655875
2809,2665345
2810,2671819
2811,2674867
2812,2705932
2813,2723984
2814,2730407
2815,2733452
2816,2734868
2817,2736466
2818,2738492
2819,2757845
2820,2760070
2821,2785470
2822,2802206
2823,2804680
2824,2814696
2825,2815440
2826,2825403
2827,2850367
2828,2863014
2829,2863044
2830,2868756
2831,2869164
2832,2883265
2833,2899835
2834,2918034
2835,2921984
2836,2930216
2837,2974654
2838,2978771
2839,2981303
2840,2984383
2841,3038931
2842,3060484
2843,3063612
2844,3072584
2845,3075070
2846,3082187
2847,3152559
2848,3152849
2849,3157264
2850,3180035
2851,3180221
2852,3182201
2853,3182930
2854,3189961
2855,3190512
2856,3646062
2857,3678591
2858,3723235
2859,3781253
2860,3782691
2861,3793929
2862,3830843
2863,3833277
2864,3899612
2865,3990812
2866,4031891
2867,4047667
2868,4052994
2869,4085667
2870,4126116
2871,4130955
2872,4168380
2873,4183669
2874,4258996
2875,4938962
2876,5292560
2877,5293061
2878,5294442
2879,5294448
2880,5306183
2881,5313351
2882,5315495
2883,5316333
2884,5316346
2885,5321322
2886,5324674
2887,5325074
2888,5334011
2889,5335007
2890,5340320
2891,5357143
2892,5387977
2893,5524063
2894,5524158
2895,5564409
2896,5567145
2897,5570580
2898,5571357
2899,5571740
2900,5572155
2901,5572653
2902,5592928
2903,5608189
2904,5609597
2905,5668901
2906,5825644
2907,6136507
2908,7066274
2909,7265133
2910,7268954
2911,7313459
2912,7333592
2913,7333605
2914,7333616
2915,7337195
2916,7483700
2917,7531558
2918,7552285
2919,7559251
2920,7617093
2921,7712175
2922,7718365
2923,7731351
2924,7811262
2925,7865555
2926,7929806
2927,7953486
2928,8016950
2929,8034409
2930,8038080
2931,8057391
2932,8068041
2933,8076040
2934,8080890
2935,8086560
2936,8160602
2937,8189662
2938,8255740
2939,8271575
2940,8291527
2941,8343946
2942,8386140
2943,8409721
2944,8449579
2945,2656090
2946,2660907
2947,2663575
2948,2675642
2949,2677966
2950,2682310
2951,2682840
2952,2709297
2953,2715219
2954,2733474
2955,2757239
2956,2788619
2957,2795408
2958,2811383
2959,2811450
2960,2811725
2961,2816456
2962,2818186
2963,2818426
2964,2842281
2965,2845499
2966,2845697
2967,2846145
2968,2853100
2969,2853236
2970,2868762
2971,2886671
2972,2905475
2973,2908503
2974,2909762
2975,2918038
2976,2918289
2977,2918758
2978,2921797
2979,2921824
2980,2959538
2981,2970419
2982,3037959
2983,3072743
2984,3075736
2985,3080819
2986,3082823
2987,3092331
2988,3154573
2989,3177224
2990,3182134
2991,3183766
2992,3188076
2993,3189989
2994,3571121
2995,3597399
2996,3598836
2997,3614542
2998,3619682
2999,3630531
3000,3668752
3001,3702084
3002,3764723
3003,3774573
3004,3778854
3005,3784143
3006,3819010
3007,3833959
3008,3852326
3009,3858300
3010,4020011
3011,4031710
3012,4074872
3013,4080632
3014,4096310
3015,4097127
3016,4098279
3017,4099382
3018,4104646
3019,4157368
3020,4158850
3021,4168578
3022,4169595
3023,4171778
3024,4172656
3025,4174618
3026,4181155
3027,4183096
3028,4193732
3029,4195664
3030,4274699
3031,4893331
3032,4928549
3033,5278442
3034,5283741
3035,5293990
3036,5306947
3037,5312893
3038,5313731
3039,5315061
3040,5316572
3041,5317607
3042,5323152
3043,5323335
3044,5390819
3045,5535109
3046,5558482
3047,5571397
3048,5571408
3049,5589445
3050,5589530
3051,5592162
3052,5647862
3053,5669279
3054,6437571
3055,7115839
3056,7262865
3057,7265225
3058,7289388
3059,7319222
3060,7333617
3061,7412336
3062,7417428
3063,7433570
3064,7445420
3065,7453399
3066,7454487
3067,7476893
3068,7512574
3069,7576957
3070,7588865
3071,7590835
3072,7628414
3073,7673458
3074,7695663
3075,7701336
3076,7710962
3077,7727394
3078,7810881
3079,7815260
3080,7985572
3081,8060202
3082,8123556
3083,8208012
3084,8324683
3085,8332469
3086,8357410
3087,8587492
3088,8802213
3089,9372888
3090,9519560
3091,10773215
3092,11253950
3093,2680329
3094,2685008
3095,2706300
3096,2709428
3097,2725414
3098,2731882
3099,2734970
3100,2788153
3101,2795195
3102,2801787
3103,2804301
3104,2813901
3105,2815909
3106,2836029
3107,2838538
3108,2843076
3109,2843136
3110,2843405
3111,2850520
3112,2868044
3113,2899967
3114,2901389
3115,2905676
3116,2905699
3117,2916125
3118,2919857
3119,2928565
3120,2928971
3121,2952247
3122,2984717
3123,3002461
3124,3020980
3125,3037588
3126,3071142
3127,3074156
3128,3076779
3129,3082994
3130,3086515
3131,3152111
3132,3153341
3133,3153345
3134,3154938
3135,3182295
3136,3189667
3137,3590856
3138,3598456
3139,3621134
3140,3622096
3141,3626265
3142,3659199
3143,3687358
3144,3702055
3145,3744761
3146,3745280
3147,3746914
3148,3773456
3149,3778630
3150,3838282
3151,3840363
3152,3848523
3153,3864810
3154,3877300
3155,3900480
3156,3911312
3157,3999661
3158,4031555
3159,4051782
3160,4079267
3161,4096236
3162,4098929
3163,4099442
3164,4100938
3165,4114105
3166,4127320
3167,4155764
3168,4156798
3169,4160669
3170,4171430
3171,4180522
3172,4185676
3173,4188280
3174,4237921
3175,4921557
3176,4931908
3177,5289726
3178,5289756
3179,5295666
3180,5301745
3181,5304648
3182,5305513
3183,5306138
3184,5313931
3185,5316048
3186,5340291
3187,5340990
3188,5361932
3189,5413478
3190,5419213
3191,5529316
3192,5558031
3193,5564994
3194,5569670
3195,5584353
3196,5603969
3197,5613722
3198,5615159
3199,5617866
3200,5658273
3201,5666175
3202,5677200
3203,5938176
3204,5942895
3205,6712677
3206,7228684
3207,7263636
3208,7271425
3209,7274206
3210,7313964
3211,7317608
3212,7318809
3213,7329934
3214,7333516
3215,7333599
3216,7450285
3217,7531879
3218,7574980
3219,7692124
3220,7837779
3221,7849367
3222,7905658
3223,8010581
3224,8052255
3225,8108643
3226,8132800
3227,8189799
3228,8192033
3229,8204962
3230,8278747
3231,8287252
3232,8593503
3233,10688865
3234,10702826
3235,9034
3236,2643161
3237,2657788
3238,2663015
3239,2680288
3240,2688675
3241,2689517
3242,2739449
3243,2784120
3244,2802919
3245,2804986
3246,2815577
3247,2836561
3248,2837231
3249,2863292
3250,2877581
3251,2901630
3252,2905765
3253,2909894
3254,2911146
3255,2919388
3256,2923811
3257,2928531
3258,2929394
3259,2974600
3260,2982533
3261,3039516
3262,3063466
3263,3080855
3264,3080868
3265,3082203
3266,3084013
3267,3120972
3268,3122265
3269,3154209
3270,3180252
3271,3182851
3272,3183608
3273,3185228
3274,3189288
3275,3574435
3276,3581655
3277,3591078
3278,3591632
3279,3609059
3280,3623690
3281,3643564
3282,3651694
3283,3684526
3284,3691480
3285,3738444
3286,3743076
3287,3747814
3288,3752094
3289,3763940
3290,3768995
3291,3770555
3292,3776636
3293,3782924
3294,3788045
3295,3833038
3296,3852666
3297,3867189
3298,3867218
3299,3880424
3300,3903073
3301,4001747
3302,4012549
3303,4019091
3304,4020282
3305,4031199
3306,4052774
3307,4054739
3308,4133840
3309,4160660
3310,4173089
3311,4173373
3312,4178101
3313,4182190
3314,4204970
3315,4260112
3316,4927497
3317,5294069
3318,5301445
3319,5301498
3320,5315001
3321,5328119
3322,5350305
3323,5354747
3324,5378695
3325,5383022
3326,5384313
3327,5534743
3328,5558603
3329,5563158
3330,5564586
3331,5564764
3332,5588832
3333,5615487
3334,5635827
3335,5636056
3336,5637298
3337,5648139
3338,5649980
3339,5674626
3340,5685582
3341,5792632
3342,7221375
3343,7290931
3344,7300836
3345,7321189
3346,7329156
3347,7331014
3348,7385719
3349,7398908
3350,7429459
3351,7451948
3352,7479167
3353,7516364
3354,7561783
3355,7716672
3356,7769207
3357,7835741
3358,7873523
3359,7907641
3360,7928953
3361,7930184
3362,7958477
3363,8153655
3364,8173793
3365,8314530
3366,8326519
3367,8340577
3368,8452758
3369,8785382
3370,8929878
3371,8968659
3372,8992691
3373,9495859
3374,2666413
3375,2672462
3376,2677556
3377,2681961
3378,2687880
3379,2688692
3380,2703463
3381,2738657
3382,2755168
3383,2783271
3384,2809648
3385,2813779
3386,2839017
3387,2840838
3388,2844867
3389,2846840
3390,2853796
3391,2863064
3392,2863358
3393,2885150
3394,2900100
3395,2905700
3396,2909969
3397,2910417
3398,2911144
3399,2915839
3400,2918472
3401,2919168
3402,2924950
3403,2952797
3404,2962021
3405,2968637
3406,2975693
3407,2977081
3408,2977094
3409,2981032
3410,3039411
3411,3060596
3412,3082283
3413,3154892
3414,3156929
3415,3156965
3416,3173107
3417,3173320
3418,3182663
3419,3184769
3420,3189387
3421,3591020
3422,3606419
3423,3613252
3424,3618049
3425,3662400
3426,3679951
3427,3682254
3428,3686923
3429,3687328
3430,3712250
3431,3719516
3432,3723852
3433,3744838
3434,3747535
3435,3785065
3436,3799370
3437,3832763
3438,3835743
3439,3839108
3440,3848922
3441,3852030
3442,3864516
3443,3895352
3444,3915185
3445,3936016
3446,3991148
3447,4004514
3448,4031636
3449,4041281
3450,4047644
3451,4051281
3452,4054145
3453,4070432
3454,4071112
3455,4102012
3456,4104434
3457,4145398
3458,4148201
3459,4159661
3460,4165947
3461,4172889
3462,4188266
3463,5273060
3464,5274998
3465,5294495
3466,5295414
3467,5302185
3468,5305301
3469,5328463
3470,5334867
3471,5353880
3472,5558309
3473,5569225
3474,5579811
3475,5591649
3476,5593639
3477,5637348
3478,5643189
3479,5659214
3480,6069723
3481,6136474
3482,6412772
3483,7130673
3484,7286423
3485,7290094
3486,7300364
3487,7311467
3488,7317013
3489,7320357
3490,7333682
3491,7347282
3492,7354552
3493,7521292
3494,7616592
3495,7620604
3496,7679357
3497,7713095
3498,7714301
3499,7755134
3500,7843613
3501,7943601
3502,7944684
3503,7998948
3504,8072164
3505,8077195
3506,8210281
3507,8258544
3508,8375939
3509,9262299
3510,11027830
3511,2650993
3512,2669822
3513,2672080
3514,2673548
3515,2680874
3516,2682909
3517,2689386
3518,2702527
3519,2703312
3520,2718737
3521,2736658
3522,2739573
3523,2758498
3524,2758665
3525,2759743
3526,2790808
3527,2790814
3528,2811620
3529,2812933
3530,2815220
3531,2818330
3532,2842530
3533,2856455
3534,2862899
3535,2871217
3536,2874225
3537,2889373
3538,2894056
3539,2903029
3540,2909132
3541,2918689
3542,2919451
3543,2926636
3544,2953066
