;id;species;varietas;family;penemu;referensi
2573;K0302108;Morinda Citrifolia;Var bracteata Burl & Hook.f;Rubiaceae;L;EISAI
2574;K0000133;Morinda Citrifolia;;Rubiaceae;L;MMI
2575;K0302171;Morinda Elliptica;;Rubiaceae;Ridl;EISAI
2576;K0302172;Morinda Teysmanniana;;Rubiaceae;Miq;EISAI
2577;K0302173;Morinda Umbellata;;Rubiaceae;L;EISAI
2578;K0000129;Moringa Pterygosperma;;Moringaceae;Gaertn;MMI
2579;K0000132;Morus Australis;;Moraceae;Poir;MMI
2580;K0301506;Morus Macroura ;;Moraceae;Miq;EISAI
2581;K0301534;Morus Paniculata;;Urticaceae;Miq;EISAI
2582;K0302562;Moschosma Polystachyon;;Lamiaceae;(L)Benth;EISAI
2583;K0301323;Mucuna Blumei;;Papilionaceae;Burek;EISAI
2584;K0301324;Mucuna Diabolica;;Papilionaceae;Backer;EISAI
2585;K0301232;Mucuna Pruriens;;Papilionaceae;DC;EISAI
2586;K0303296;Muehlenbergia Huegelli;;Poaceae;Trin;EISAI
2587;K0300245;Muldera Baccatum;;Piperaceae;;EISAI
2588;K0300775;Muntingia Calabura;;Tiliaceae;L;EISAI
2589;K0100073;Murdania Bracteata ;;Commelinaceae;[C.B. Clarke] O. Kuntze;dr.Setiawan Jilid 4
2590;K0301674;Murraya Koenigii;;Rutaceae;Spreng;EISAI
2591;K0000139;Murraya Paniculata;;Rutaceae;(L.) Jack;MMI
2592;K0302594;Musa Acuminta;;Musaceae;Colla;EISAI
2593;K0302595;Musa Balbisiana;;Musaceae;Colla;EISAI
2594;K0302596;Musa Cavendishii;;Musaceae;Lamb;EISAI
2595;K0302597;Musa Chiliocarpa;;Musaceae;Back;EISAI
2596;K0302598;Musa Cococinea;;Musaceae;;EISAI
2597;K0302599;Musa Mindanauensis;;Musaceae;Rumph;EISAI
2598;K0000134;Musa Paradisiaca;;Musaceae;L;MMI
2599;K0302600;Musa Violascens;;Musaceae;Ridl;EISAI
2600;K0302174;Mussaenda Dasyphylla;;Rubiaceae;Miq;EISAI
2601;K0302177;Mussaenda Erythrophylla;;Rubiaceae;Schum;EISAI
2602;K0302175;Mussaenda Flava;;Rubiaceae;Bakh.F;EISAI
2603;K0302176;Mussaenda Glabra;;Rubiaceae;Vahl;EISAI
2604;K0302178;Mussaenda Variabilis ;;Rubiaceae;Hemsl;EISAI
2605;K0302179;Mussaenda Villosa;;Rubiaceae;Wall;EISAI
2606;K0100115;Mussaendah Pubescens;;Rubiaceae; Ait .F;dr.Setiawan Jilid 6
2607;K0302180;Mussaendopsis Beccariana;;Rubiaceae;Baill;EISAI
2608;K0301371;Myrica Javanica;;Myricaceae;Reinw;EISAI
2609;K0300378;Myriophyllum Brasiliense;;Haloragaceae;Cambess;EISAI
2610;K0302085;Myriopteron Extensum;;Asclepiadaceae;K.Schum;EISAI
2611;K0300178;Myristica Argentea;;Myristicaceae;Warb;EISAI
2612;K0300179;Myristica Crassa;;Myristicaceae;King;EISAI
2613;K0300180;Myristica Elliptica;;Myristicaceae;Wall;EISAI
2614;K0300181;Myristica Fatua;;Myristicaceae;Houtt;EISAI
2615;K0000137;Myristica Fragrans;;Myristicaceae;Houtt;MMI
2616;K0300182;Myristica Hyposticta;;Myristicaceae;Miq;EISAI
2617;K0300183;Myristica Iners;;Myristicaceae;Bi;EISAI
2618;K0300184;Myristica Irya Littoralis;;Myristicaceae;Miq;EISAI
2619;K0300185;Myristica Maxima;;Myristicaceae;Warb;EISAI
2620;K0300186;Myristica Schefferi;;Myristicaceae;Warb;EISAI
2621;K0300187;Myristica Speciosa ;;Myristicaceae;Warb;EISAI
2622;K0300188;Myristica Succedanea;;Myristicaceae;Bi;EISAI
2623;K0302181;Myrmecodia Rumphii;;Rubiaceae;Becc;EISAI
2624;K0301325;Myroxylon Balsamum;;Papilionaceae;Hartwich;EISAI
2625;K0301986;Myxopyrum Horsfieldii;;Oleacheae;Hill;EISAI
2626;K0302581;Najas Falciculata;;Najadaceae;A.Br;EISAI
2627;K0302582;Najas Graminea;;Najadaceae;Del;EISAI
2628;K0300196;Nandina Domestica;;Berberidaceae;Thunb;EISAI
2629;K0300650;Napoleona Imperialis;;Lecythidaceae;Benn;EISAI
2630;K0300190;Naravelia Laurifolia;;Ranunculaceae;Wall;EISAI
2631;K0100122;Nasturtium Montanum ;;Cruciferae;Wall;dr.Setiawan Jilid 6
2632;K0000141;Nasturtium Officinale;;Brassicaceae;R.Br;MMI
2633;K0302182;Nauclea Cadamba;;Rubiaceae;Roxb;EISAI
2634;K0302183;Nauclea Celebica;;Rubiaceae;Hav;EISAI
2635;K0302184;Nauclea Cordata;;Rubiaceae;Bi;EISAI
2636;K0302185;Nauclea Grandifolia ;;Rubiaceae;Dc;EISAI
2637;K0302186;Nauclea Grashoffii;Val Msc,Harb.Bog;Rubiaceae;;EISAI
2638;K0302187;Nauclea Lanceolata;;Rubiaceae;Bi;EISAI
2639;K0302188;Nauclea Macrophylla;;Rubiaceae;Roxb;EISAI
2640;K0302189;Nauclea Maingayi;;Rubiaceae;Hook.F;EISAI
2641;K0302190;Nauclea Pallida;;Rubiaceae;Reinw;EISAI
2642;K0302191;Nauclea Philippinensis;;Rubiaceae;Havil;EISAI
2643;K0302192;Nauclea Purpurascens;;Rubiaceae;Korth;EISAI
2644;K0302193;Nauclea Subdita;;Rubiaceae;(Korth)Steud;EISAI
2645;K0100083;Nelumbo Nucifera ;;Nymphaeaceae;Gaertn;dr.Setiawan Jilid 4
2646;K0301029;Neoscortechinia Arborea;;Euphorbiaceae;Pax & Hoffm;EISAI
2647;K0300236;Nepenthes Albomarginata;;Nepenthaceae;Lobb;EISAI
2648;K0300237;Nepenthes Ampullacea;;Nepenthaceae;Jack;EISAI
2649;K0300238;Nepenthes Boschiana;;Nepenthaceae;;EISAI
2650;K0300239;Nepenthes Gracilis;;Nepenthaceae;Korth;EISAI
2651;K0300240;Nepenthes Mirabilis;;Nepenthaceae;Druce;EISAI
2652;K0300241;Nepenthes Rafflesiana;;Nepenthaceae;Jack;EISAI
2653;K0300242;Nepenthes Reinwardtiana;;Nepenthaceae;Miq;EISAI
2654;K0301770;Nephelium Costatum;;Sapindaceae;Hiern;EISAI
2655;K0301771;Nephelium Hamulatum;;Sapindaceae;Radlk;EISAI
2656;K0301772;Nephelium Lappaceum;;Sapindaceae;Var Glabrum;EISAI
2657;K0100052;Nephelium Lappaceum ;;Sapindaceae;L;dr.Setiawan Jilid 3
2658;K0301773;Nephelium Mutabile;;Sapindaceae;Bi;EISAI
2659;K0301193;Neptunia Oleracea;;Mimosaceae;Lour ;EISAI
2660;K0100092;Nerium Indicum ;;Apocynaceae;Mill;dr.Setiawan Jilid 5
2661;K0302194;Nertera Depressa;;Rubiaceae;Banks & Soland;EISAI
2662;K0300840;Nessia Malayana;;Bombacaceae;Bakh;EISAI
2663;K0300841;Nessia Synandra;;Bombacaceae;Masters;EISAI
2664;K0302664;Nicolaia Anthodioides;;Zingiberaceae;T & B;EISAI
2665;K0302665;Nicolaia Gracilis;;Zingiberaceae;Val;EISAI
2666;K0302666;Nicolaia Heymeana;;Zingiberaceae;Val;EISAI
2667;K0000144;Nicolaia speciosa;;Zingiberaceae;(Bl.) Horan;MMI
2668;K0302331;Nicotiana Tabacum;;Solanaceae;L;EISAI
2669;K0000145;Nigella Damascena;;Ranunculaceae;L;MMI
2670;K0000146;Nigella Sativa;;Ranunculaceae;L;MMI
2671;K0302969;Nipa Fruticans;;Arecaceae;Wurmb;EISAI
2672;K0300486;Nopalea Cochenillifera;;Caricaceae;Salm-Dyck;EISAI
2673;K0301971;Norrisia Malaccensis;;Loganiaceae;Gardn;EISAI
2674;K0100007;Nothopanax Scutellarium ;;Araliaceae;Merr;dr.Setiawan Jilid 1
2675;K0302283;Notonia Grandiflora;;Asteraceae;;EISAI
2676;K0301842;Notopanax Fruticosum;;Araliaceae;Miq;EISAI
2677;K0301843;Notopanax Guilfoylei;;Araliaceae;Miq;EISAI
2678;K0301844;Notopanax Pinnatum;;Araliaceae;Miq;EISAI
2679;K0301987;Nyctanthea Arbodica Charantia;;Oleacheae;L;EISAI
2680;K0301988;Nyctanthea Arbor Tristis;;Oleacheae;L;EISAI
2681;K0000142;Nyctanthes Arbor-tristis;;Oleaceae;L;MMI
2682;K0300193;Nymphae Indica Minor;;Nymphaeaceae;Rump;EISAI
2683;K0300194;Nymphae Lotus;;Nymphaeaceae;Auct;EISAI
2684;K0000143;Nymphaea Nouchali;;Nymphaeaceae;Burm.f;MMI
2685;K0301566;Ochanostachys Amentacea;;Olacaceae;Mast;EISAI
2686;K0303297;Ochlandra Setigera;;Poaceae;Gamb;EISAI
2687;K0300510;Ochna Kirkii;;Ochnaceae;Oliv;EISAI
2688;K0300755;Ochrocarpus Siamensis;;Clusiaceae;T.Anders;EISAI
2689;K0300842;Ochroma Grandiflorum;;Bombacaceae;Rowlee;EISAI
2690;K0302031;Ochrosia Acuminata;;Apocynaceae;Val;EISAI
2691;K0300674;Ochthocharis Borneensis;;Melastomataceae;BI;EISAI
2692;K0000150;Ocimum Basilicum;;Lamiaceae;L;MMI
2693;K0302563;Ocimum Gratissimum;;Lamiaceae;L;EISAI
2694;K0000147;Ocimum Sanctum;;Lamiaceae;L.;MMI
2695;K0300483;Octomeles Moluccana;;Datiscaceae;Warb;EISAI
2696;K0300013;Odocarpus Gracilior;;Podocarpaceae;Pilger;EISAI
2697;K0302032;Odontadenia Speciosa;;Apocynaceae;Benth;EISAI
2698;K0302475;Odontonema Lucidum;;Acanthaceae;Nees;EISAI
2699;K0301849;Oenanthe Javanica;;Apiaceae;DC;EISAI
2700;K0200034;Oenothera Biennis;;Onagraceae;L;WHO Jilid 2
2701;K0301567;Olax Imbricata;;Olacaceae;Roxb;EISAI
2702;K0301568;Olax Scandens;;Olacaceae;Roxb;EISAI
2703;K0302195;Oldenlandia Dichotoma;;Rubiaceae;Hook.F;EISAI
2704;K0302196;Oldenlandia Diffusa;;Rubiaceae;Roxb;EISAI
2705;K0302197;Oldenlandia Paniculata;;Rubiaceae;L;EISAI
2706;K0302198;Oldenlandia Recurva ;;Rubiaceae;Miq;EISAI
2707;K0302199;Oldenlandia Umbellata;;Rubiaceae;L;EISAI
2708;K0301989;Olea Maritima;;Oleacheae;Wall;EISAI
2709;K0302476;Olus Capricum;;Acanthaceae;Rumph;EISAI
2710;K0302970;Oncosperma Fasciculatum;;Arecaceae;Thw;EISAI
2711;K0302971;Oncosperma Filamentosum;;Arecaceae;Bi;EISAI
2712;K0100116;Ophiopogon Japonicus ;;Liliaceae;[L.F.]  Ker-Gawl.];dr.Setiawan Jilid 6
2713;K0302200;Ophiorrhiza Communis;;Rubiaceae;Ridl;EISAI
2714;K0302201;Ophiorrhiza Mungos;;Rubiaceae;L;EISAI
2715;K0303298;Ophiurus Appendiculatus;;Poaceae;Steud;EISAI
2716;K0300487;Opuntia Dilleni;;Caricaceae;;EISAI
2717;K0300488;Opuntia Vulgaris;;Caricaceae;Mill;EISAI
2718;K0302972;Orania Macrocladus;;Arecaceae;Mart;EISAI
2719;K0302973;Orania Philippinensis;;Arecaceae;Scheff;EISAI
2720;K0302974;Orania Regalis;;Arecaceae;Miq;EISAI
2721;K0302033;Orchipeda Foetida;;Apocynaceae;Bi;EISAI
2722;K0302975;Oreodoxa Oleracea;;Arecaceae;Mart;EISAI
2723;K0302976;Oreodoxa Regia;;Arecaceae;H.B.K;EISAI
2724;K0301326;Ormocarpum Cochinense;;Papilionaceae;Merr;EISAI
2725;K0301327;Ormosia Calavensis;;Papilionaceae;Azaola;EISAI
2726;K0301316;Ormosia Sumatrana;;Papilionaceae;Prain;EISAI
