;usageKey;acceptedUsageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;synonym;class;note
327;2757288;2757280.0;Zingiber officinale var. rubrum Theilade;Zingiber officinale rubrum;VARIETY;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Zingiber;Zingiber officinale;6;7707728.0;196.0;627.0;4687.0;2756693.0;2757280.0;True;Liliopsida;
328;5834410;3039424.0;Zizyphus mauritiana Lam.;Zizyphus mauritiana;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Rosales;Rhamnaceae;Ziziphus;Ziziphus mauritiana;6;7707728.0;220.0;691.0;2407.0;3039411.0;3039424.0;True;Magnoliopsida;
329;2951846;;Adenanthera pavonina L.;Adenanthera pavonina;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Adenanthera;Adenanthera pavonina;6;7707728.0;220.0;1370.0;5386.0;2951839.0;2951846.0;False;Magnoliopsida;
330;5383085;;Bischofia javanica Blume;Bischofia javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Bischofia;Bischofia javanica;6;7707728.0;220.0;1414.0;8807.0;3080020.0;5383085.0;False;Magnoliopsida;
331;2733934;;Borassus flabellifer L.;Borassus flabellifer;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Borassus;Borassus flabellifer;6;7707728.0;196.0;552.0;7681.0;2733922.0;2733934.0;False;Liliopsida;
332;5382985;;Breynia vitis-idaea (Burm.f.) C.E.C.Fisch.;Breynia vitis-idaea;SPECIES;ACCEPTED;100;FUZZY;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Breynia;Breynia vitis-idaea;6;7707728.0;220.0;1414.0;8807.0;3079696.0;5382985.0;False;Magnoliopsida;
333;2738902;;Caryota mitis Lour.;Caryota mitis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Caryota;Caryota mitis;6;7707728.0;196.0;552.0;7681.0;2738880.0;2738902.0;False;Liliopsida;
334;3033999;;Cassytha filiformis L.;Cassytha filiformis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Cassytha;Cassytha filiformis;6;7707728.0;220.0;407.0;6688.0;3033998.0;3033999.0;False;Magnoliopsida;
335;3894771;;Clerodendrum calamitosum L.;Clerodendrum calamitosum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Clerodendrum;Clerodendrum calamitosum;6;7707728.0;220.0;408.0;2497.0;2925347.0;3894771.0;False;Magnoliopsida;
336;2895345;;Coffea arabica L.;Coffea arabica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Coffea;Coffea arabica;6;7707728.0;220.0;412.0;8798.0;2895315.0;2895345.0;False;Magnoliopsida;
337;2874569;;Cucumis sativus L.;Cucumis sativus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Cucurbitales;Cucurbitaceae;Cucumis;Cucumis sativus;6;7707728.0;220.0;7224005.0;6634.0;2874568.0;2874569.0;False;Magnoliopsida;
338;2755489;;Dioscorea bulbifera L.;Dioscorea bulbifera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea bulbifera;6;7707728.0;196.0;1171.0;7694.0;2754367.0;2755489.0;False;Liliopsida;
339;5395934;;Elephantopus tomentosus L.;Elephantopus tomentosus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Elephantopus;Elephantopus tomentosus;6;7707728.0;220.0;414.0;3065.0;3119618.0;5395934.0;False;Magnoliopsida;
340;3072674;;Homalanthus populneus (Geiseler) Pax;Homalanthus populneus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Homalanthus;Homalanthus populneus;6;7707728.0;220.0;1414.0;4691.0;3072604.0;3072674.0;False;Magnoliopsida;
341;7306536;;Hyptis brevipes Poit.;Hyptis brevipes;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Hyptis;Hyptis brevipes;6;7707728.0;220.0;408.0;2497.0;2926807.0;7306536.0;False;Magnoliopsida;
342;5533710;;Ilex cymosa Blume;Ilex cymosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Aquifoliales;Aquifoliaceae;Ilex;Ilex cymosa;6;7707728.0;220.0;7226638.0;6716.0;10792217.0;5533710.0;False;Magnoliopsida;
343;3785281;;Lepisanthes amoena (Hassk.) Leenh.;Lepisanthes amoena;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Lepisanthes;Lepisanthes amoena;6;7707728.0;220.0;933.0;6657.0;7264784.0;3785281.0;False;Magnoliopsida;
344;5378650;;Mallotus paniculatus (Lam.) Müll.Arg.;Mallotus paniculatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;Mallotus paniculatus;6;7707728.0;220.0;1414.0;4691.0;3062330.0;5378650.0;False;Magnoliopsida;
345;3832733;;Melicope latifolia (DC.) T.G.Hartley;Melicope latifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Melicope;Melicope latifolia;6;7707728.0;220.0;933.0;2396.0;3190188.0;3832733.0;False;Magnoliopsida;
346;2951499;;Mucuna pruriens (L.) DC.;Mucuna pruriens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Mucuna;Mucuna pruriens;6;7707728.0;220.0;1370.0;5386.0;2951351.0;2951499.0;False;Magnoliopsida;
347;5371700;;Nigella sativa L.;Nigella sativa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ranunculales;Ranunculaceae;Nigella;Nigella sativa;6;7707728.0;220.0;399.0;2410.0;3033657.0;5371700.0;False;Magnoliopsida;
348;5577338;;Pometia pinnata J.R.Forst. & G.Forst.;Pometia pinnata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Pometia;Pometia pinnata;6;7707728.0;220.0;933.0;6657.0;3233053.0;5577338.0;False;Magnoliopsida;
349;8228590;;Rourea asplenifolia (Schellenb.) Jongkind;Rourea asplenifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Oxalidales;Connaraceae;Rourea;Rourea asplenifolia;6;7707728.0;220.0;7224021.0;6669.0;3032534.0;8228590.0;False;Magnoliopsida;
350;5415418;;Ruellia tuberosa L.;Ruellia tuberosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Ruellia;Ruellia tuberosa;6;7707728.0;220.0;408.0;2393.0;3171840.0;5415418.0;False;Magnoliopsida;
351;2931542;;Solanum anguivi Lam.;Solanum anguivi;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Solanum;Solanum anguivi;6;7707728.0;220.0;1176.0;7717.0;2928997.0;2931542.0;False;Magnoliopsida;
352;2977044;;Spatholobus ferrugineus (Zoll. & Moritzi) Benth.;Spatholobus ferrugineus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Spatholobus;Spatholobus ferrugineus;6;7707728.0;220.0;1370.0;5386.0;2977000.0;2977044.0;False;Magnoliopsida;
353;3092848;5385687.0;Spilanthes acmella (L.) L.;Spilanthes acmella;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Blainvillea;Blainvillea acmella;6;7707728.0;220.0;414.0;3065.0;3088438.0;5385687.0;True;Magnoliopsida;
354;3190593;;Spondias mombin L.;Spondias mombin;SPECIES;DOUBTFUL;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Spondias;Spondias mombin;6;7707728.0;220.0;933.0;2398.0;3190592.0;3190593.0;False;Magnoliopsida;
355;5645531;;Strychnos lucida R.Br.;Strychnos lucida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Loganiaceae;Strychnos;Strychnos lucida;6;7707728.0;220.0;412.0;2502.0;3169589.0;5645531.0;False;Magnoliopsida;
356;8168998;;Tectaria zeilanica (Houtt.) Sledge;Tectaria zeilanica;SPECIES;ACCEPTED;100;FUZZY;Plantae;Tracheophyta;Polypodiales;Tectariaceae;Tectaria;Tectaria zeilanica;6;7707728.0;7228684.0;392.0;3229460.0;2651193.0;8168998.0;False;Polypodiopsida;
357;5681347;;Tetracera indica (Houtt. ex Christm. & Panz.) Merr.;Tetracera indica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Dilleniales;Dilleniaceae;Tetracera;Tetracera indica;6;7707728.0;220.0;947.0;2511.0;3234607.0;5681347.0;False;Magnoliopsida;
358;2899947;;Timonius timon (Spreng.) Merr.;Timonius timon;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Timonius;Timonius timon;6;7707728.0;220.0;412.0;8798.0;2899734.0;2899947.0;False;Magnoliopsida;
359;5397498;4239477.0;Vernonia vagans Wall. ex DC.;Vernonia vagans;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Decaneuropsis;Decaneuropsis vagans;6;7707728.0;220.0;414.0;3065.0;7337960.0;4239477.0;True;Magnoliopsida;
360;8312665;;Abelmoschus moschatus (L.) Medik.;Abelmoschus moschatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Abelmoschus;Abelmoschus moschatus;6;7707728.0;220.0;941.0;6685.0;3152705.0;8312665.0;False;Magnoliopsida;
361;5302216;;Alpinia malaccensis (Burm.f.) Roscoe;Alpinia malaccensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Alpinia;Alpinia malaccensis;6;7707728.0;196.0;627.0;4687.0;5301253.0;5302216.0;False;Liliopsida;
362;8050421;;Alstonia angustifolia Wall. ex A.DC.;Alstonia angustifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Alstonia;Alstonia angustifolia;6;7707728.0;220.0;412.0;6701.0;8412045.0;8050421.0;False;Magnoliopsida;
363;5524063;;Aquilaria malaccensis Lam.;Aquilaria malaccensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Thymelaeaceae;Aquilaria;Aquilaria malaccensis;6;7707728.0;220.0;941.0;2428.0;3233900.0;5524063.0;False;Magnoliopsida;
364;3120946;;Artemisia vulgaris L.;Artemisia vulgaris;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Artemisia;Artemisia vulgaris;6;7707728.0;220.0;414.0;3065.0;3120641.0;3120946.0;False;Magnoliopsida;
365;3082920;;Barringtonia asiatica (L.) Kurz;Barringtonia asiatica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Ericales;Lecythidaceae;Barringtonia;Barringtonia asiatica;6;7707728.0;220.0;1353.0;3990.0;3082715.0;3082920.0;False;Magnoliopsida;
366;2958715;;Caesalpinia pulcherrima (L.) Sw.;Caesalpinia pulcherrima;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Caesalpinia;Caesalpinia pulcherrima;6;7707728.0;220.0;1370.0;5386.0;2958443.0;2958715.0;False;Magnoliopsida;
367;2960383;7587087.0;Cajanus cajan (L.) Millsp.;Cajanus cajan;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Cajanus;Cajanus cajan;6;7707728.0;220.0;1370.0;5386.0;2960263.0;7587087.0;True;Magnoliopsida;
368;3039176;10995009.0;Cayratia trifolia (L.) Domin;Cayratia trifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Vitales;Vitaceae;Causonis;Causonis trifolia;6;7707728.0;220.0;7222050.0;6672.0;4053864.0;10995009.0;True;Magnoliopsida;
369;4181342;;Cinnamomum parthenoxylon (Jack) Meisn.;Cinnamomum parthenoxylon;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Cinnamomum;Cinnamomum parthenoxylon;6;7707728.0;220.0;407.0;6688.0;3033980.0;4181342.0;False;Magnoliopsida;
370;3054196;9778787.0;Cleome rutidosperma DC.;Cleome rutidosperma;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Brassicales;Cleomaceae;Sieruela;Sieruela rutidosperma;6;7707728.0;220.0;7225535.0;3845332.0;7273438.0;9778787.0;True;Magnoliopsida;
371;4183427;;Cryptocarya massoy (Oken) Kosterm.;Cryptocarya massoy;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Laurales;Lauraceae;Cryptocarya;Cryptocarya massoy;6;7707728.0;220.0;407.0;6688.0;3011993.0;4183427.0;False;Magnoliopsida;
372;8588437;;Curculigo latifolia Dryand. ex W.T.Aiton;Curculigo latifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Hypoxidaceae;Curculigo;Curculigo latifolia;6;7707728.0;196.0;1169.0;7686.0;2740352.0;8588437.0;False;Liliopsida;
373;2757639;;Curcuma mangga Valeton & Zijp;Curcuma mangga;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Curcuma;Curcuma mangga;6;7707728.0;196.0;627.0;4687.0;2757518.0;2757639.0;False;Liliopsida;
374;7684710;5681458.0;Dillenia excelsa (Jack) Gilg;Dillenia excelsa;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Dilleniales;Dilleniaceae;Dillenia;Dillenia excelsa;6;7707728.0;220.0;947.0;2511.0;3083492.0;5681458.0;True;Magnoliopsida;
375;2755784;;Dioscorea hispida Dennst.;Dioscorea hispida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Dioscoreales;Dioscoreaceae;Dioscorea;Dioscorea hispida;6;7707728.0;196.0;1171.0;7694.0;2754367.0;2755784.0;False;Liliopsida;
376;5304583;;Dracaena fragrans (L.) Ker Gawl.;Dracaena fragrans;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Asparagaceae;Dracaena;Dracaena fragrans;6;7707728.0;196.0;1169.0;7683.0;2752062.0;5304583.0;False;Liliopsida;
377;7879404;;Ficus hispida L.fil.;Ficus hispida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus hispida;6;7707728.0;220.0;691.0;6640.0;2984588.0;7879404.0;False;Magnoliopsida;
378;5359843;;Flemingia strobilifera (L.) W.T.Aiton;Flemingia strobilifera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Flemingia;Flemingia strobilifera;6;7707728.0;220.0;1370.0;5386.0;2975927.0;5359843.0;False;Magnoliopsida;
379;7883492;;Hedychium coronarium J.Koenig;Hedychium coronarium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Hedychium;Hedychium coronarium;6;7707728.0;196.0;627.0;4687.0;2758595.0;7883492.0;False;Liliopsida;
380;5546922;;Helicteres isora L.;Helicteres isora;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Helicteres;Helicteres isora;6;7707728.0;220.0;941.0;6685.0;3152154.0;5546922.0;False;Magnoliopsida;
381;2971774;;Indigofera suffruticosa Mill.;Indigofera suffruticosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Indigofera;Indigofera suffruticosa;6;7707728.0;220.0;1370.0;5386.0;2971355.0;2971774.0;False;Magnoliopsida;
382;3188724;;Lagerstroemia speciosa (L.) Pers.;Lagerstroemia speciosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Lythraceae;Lagerstroemia;Lagerstroemia speciosa;6;7707728.0;220.0;690.0;6684.0;3188723.0;3188724.0;False;Magnoliopsida;
383;2702901;;Leersia hexandra Sw.;Leersia hexandra;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Leersia;Leersia hexandra;6;7707728.0;196.0;1369.0;3073.0;8001519.0;2702901.0;False;Liliopsida;
384;3190640;;Mangifera foetida Lour.;Mangifera foetida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Mangifera;Mangifera foetida;6;7707728.0;220.0;933.0;2398.0;3075453.0;3190640.0;False;Magnoliopsida;
385;5325476;8588437.0;Molineria latifolia (Dryand. ex W.T.Aiton) Herb. ex Kurz;Molineria latifolia;SPECIES;SYNONYM;99;EXACT;Plantae;Tracheophyta;Asparagales;Hypoxidaceae;Curculigo;Curculigo latifolia;6;7707728.0;196.0;1169.0;7686.0;2740352.0;8588437.0;True;Liliopsida;3 synonym homonyms
386;2896888;;Neolamarckia cadamba (Roxb.) Bosser;Neolamarckia cadamba;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Neolamarckia;Neolamarckia cadamba;6;7707728.0;220.0;412.0;8798.0;2896883.0;2896888.0;False;Magnoliopsida;
387;2916037;2916058.0;Oldenlandia auricularia (L.) K.Schum.;Oldenlandia auricularia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Exallage;Exallage auricularia;6;7707728.0;220.0;412.0;8798.0;7271171.0;2916058.0;True;Magnoliopsida;
388;3082282;;Plumbago zeylanica L.;Plumbago zeylanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Plumbaginaceae;Plumbago;Plumbago zeylanica;6;7707728.0;220.0;422.0;2419.0;3082281.0;3082282.0;False;Magnoliopsida;
389;5641714;5641134.0;Primula sumatrana Merr.;Primula sumatrana;SPECIES;SYNONYM;99;FUZZY;Plantae;Tracheophyta;Ericales;Primulaceae;Primula;Primula prolifera;6;7707728.0;220.0;1353.0;6674.0;8026112.0;5641134.0;True;Magnoliopsida;
390;7399933;7263230.0;Rhinacanthus nasutus (L.) Kurz;Rhinacanthus nasutus;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Rhinacanthus;Rhinacanthus nasutus;6;7707728.0;220.0;408.0;2393.0;3233825.0;7263230.0;True;Magnoliopsida;
391;3086526;;Rhizophora apiculata Blume;Rhizophora apiculata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Rhizophoraceae;Rhizophora;Rhizophora apiculata;6;7707728.0;220.0;1414.0;6671.0;3086525.0;3086526.0;False;Magnoliopsida;
392;9383388;9309744.0;Rosa hybrida hort.;Rosa hybrida;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Rosales;Rosaceae;Rosa;Rosa hybrida;6;7707728.0;220.0;691.0;5015.0;8395064.0;9309744.0;True;Magnoliopsida;
393;2731764;;Salacca zalacca (Gaertn.) Voss;Salacca zalacca;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Salacca;Salacca zalacca;6;7707728.0;196.0;552.0;7681.0;2731750.0;2731764.0;False;Liliopsida;
394;2770610;11041822.0;Sansevieria trifasciata Prain;Sansevieria trifasciata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Asparagales;Asparagaceae;Dracaena;Dracaena trifasciata;6;7707728.0;196.0;1169.0;7683.0;2752062.0;11041822.0;True;Liliopsida;
395;3661030;;Spondias pinnata (L.fil.) Kurz;Spondias pinnata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Spondias;Spondias pinnata;6;7707728.0;220.0;933.0;2398.0;3190592.0;3661030.0;False;Magnoliopsida;
396;2925465;;Stachytarpheta indica (L.) Vahl;Stachytarpheta indica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Verbenaceae;Stachytarpheta;Stachytarpheta indica;6;7707728.0;220.0;408.0;6689.0;2925448.0;2925465.0;False;Magnoliopsida;
397;5404991;;Synedrella nodiflora (L.) Gaertn.;Synedrella nodiflora;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Synedrella;Synedrella nodiflora;6;7707728.0;220.0;414.0;3065.0;2652808.0;5404991.0;False;Magnoliopsida;
398;5396557;;Tithonia diversifolia (Hemsl.) A.Gray;Tithonia diversifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Tithonia;Tithonia diversifolia;6;7707728.0;220.0;414.0;3065.0;3122795.0;5396557.0;False;Magnoliopsida;
399;2765230;;Tradescantia spathacea Sw.;Tradescantia spathacea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Commelinales;Commelinaceae;Tradescantia;Tradescantia spathacea;6;7707728.0;196.0;553.0;2763195.0;2765096.0;2765230.0;False;Liliopsida;
400;2925564;;Vitex negundo L.;Vitex negundo;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Vitex;Vitex negundo;6;7707728.0;220.0;408.0;2497.0;2925556.0;2925564.0;False;Magnoliopsida;
401;5330901;;Xanthosoma sagittifolium (L.) Schott;Xanthosoma sagittifolium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Xanthosoma;Xanthosoma sagittifolium;6;7707728.0;196.0;551.0;6979.0;2872044.0;5330901.0;False;Liliopsida;
402;2757121;7069512.0;Zingiber amaricans Blume;Zingiber amaricans;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Zingiber;Zingiber zerumbet;6;7707728.0;196.0;627.0;4687.0;2756693.0;2757108.0;True;Liliopsida;
403;2757132;7069512.0;Zingiber aromaticum Valeton;Zingiber aromaticum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Zingiberales;Zingiberaceae;Zingiber;Zingiber zerumbet;6;7707728.0;196.0;627.0;4687.0;2756693.0;2757108.0;True;Liliopsida;
404;3084939;;Alternanthera sessilis (L.) DC.;Alternanthera sessilis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Amaranthaceae;Alternanthera;Alternanthera sessilis;6;7707728.0;220.0;422.0;3064.0;3084921.0;3084939.0;False;Magnoliopsida;
405;3658093;;Anisophyllea disticha (Jack) Baill.;Anisophyllea disticha;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Cucurbitales;Anisophylleaceae;Anisophyllea;Anisophyllea disticha;6;7707728.0;220.0;7224005.0;3658075.0;7321068.0;3658093.0;False;Magnoliopsida;
406;3170241;;Asclepias curassavica L.;Asclepias curassavica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Asclepias;Asclepias curassavica;6;7707728.0;220.0;412.0;6701.0;3170229.0;3170241.0;False;Magnoliopsida;
407;3173129;;Barleria prionitis L.;Barleria prionitis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Acanthaceae;Barleria;Barleria prionitis;6;7707728.0;220.0;408.0;2393.0;3173125.0;3173129.0;False;Magnoliopsida;
408;3628231;;Biophytum sensitivum (L.) DC.;Biophytum sensitivum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Oxalidales;Oxalidaceae;Biophytum;Biophytum sensitivum;6;7707728.0;220.0;7224021.0;6697.0;2891633.0;3628231.0;False;Magnoliopsida;
409;7296799;4079429.0;Blechnum orientale L.;Blechnum orientale;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Polypodiales;Blechnaceae;Blechnopsis;Blechnopsis orientalis;6;7707728.0;7228684.0;392.0;2374.0;7296817.0;4079429.0;True;Polypodiopsida;
410;5395639;;Blumea lacera (Burm.fil.) DC.;Blumea lacera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asterales;Asteraceae;Blumea;Blumea lacera;6;7707728.0;220.0;414.0;3065.0;3119250.0;5395639.0;False;Magnoliopsida;
411;3152226;;Bombax ceiba L.;Bombax ceiba;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Bombax;Bombax ceiba;6;7707728.0;220.0;941.0;6685.0;2874861.0;3152226.0;False;Magnoliopsida;
412;2918651;2901191.0;Borreria laevis (Lam.) Griseb.;Borreria laevis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Spermacoce;Spermacoce laevis;6;7707728.0;220.0;412.0;8798.0;2918053.0;2901191.0;True;Magnoliopsida;
413;2868390;;Caladium bicolor (Aiton) Vent.;Caladium bicolor;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Caladium;Caladium bicolor;6;7707728.0;196.0;551.0;6979.0;2868340.0;2868390.0;False;Liliopsida;
414;8034409;;Canna indica L.;Canna indica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Zingiberales;Cannaceae;Canna;Canna indica;6;7707728.0;196.0;627.0;8497.0;2762470.0;8034409.0;False;Liliopsida;
415;5357125;;Cassia javanica L.;Cassia javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Cassia;Cassia javanica;6;7707728.0;220.0;1370.0;5386.0;2963414.0;5357125.0;False;Magnoliopsida;
416;2891930;;Casuarina equisetifolia L.;Casuarina equisetifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fagales;Casuarinaceae;Casuarina;Casuarina equisetifolia;6;7707728.0;220.0;1354.0;5352.0;2891925.0;2891930.0;False;Magnoliopsida;
417;5290133;;Chrysopogon aciculatus (Retz.) Trin.;Chrysopogon aciculatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Chrysopogon;Chrysopogon aciculatus;6;7707728.0;196.0;1369.0;3073.0;2705672.0;5290133.0;False;Liliopsida;
418;3039164;;Cissus repens Lam.;Cissus repens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Vitales;Vitaceae;Cissus;Cissus repens;6;7707728.0;220.0;7222050.0;6672.0;3039160.0;3039164.0;False;Magnoliopsida;
419;8077391;;Citrus ×aurantium L.;Citrus aurantium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Citrus;Citrus aurantium;6;7707728.0;220.0;933.0;2396.0;3190155.0;8077391.0;False;Magnoliopsida;
420;8206387;8077391.0;Citrus ×sinensis (L.) Osbeck;Citrus sinensis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Citrus;Citrus aurantium;6;7707728.0;220.0;933.0;2396.0;3190155.0;8077391.0;True;Magnoliopsida;
421;3893464;7735421.0;Clerodendrum fallax Lindl.;Clerodendrum fallax;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Clerodendrum;Clerodendrum speciosissimum;6;7707728.0;220.0;408.0;2497.0;2925347.0;7735421.0;True;Magnoliopsida;
